"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2019","2019",40,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2020","2020",96,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2021","2021",109,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",59,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2013","2013",11,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2014","2014",18,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2015","2015",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2016","2016",7,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2017","2017",26,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2018","2018",7,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2019","2019",14,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2020","2020",30,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2021","2021",38,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",13,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2013","2013",62,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2014","2014",57,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2015","2015",56,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2016","2016",52,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2017","2017",42,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2018","2018",42,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2019","2019",36,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2020","2020",54,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2021","2021",51,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",24,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2013","2013",4,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2015","2015",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2016","2016",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2017","2017",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2018","2018",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2019","2019",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2020","2020",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2021","2021",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2013","2013",499,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2014","2014",533,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2015","2015",416,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2016","2016",393,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2017","2017",442,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2018","2018",468,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2019","2019",477,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2020","2020",619,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2021","2021",542,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",600,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2013","2013",20,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2014","2014",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2015","2015",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2016","2016",10,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2017","2017",12,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2018","2018",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2019","2019",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2020","2020",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2021","2021",20,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","HARASS_WORK","mobbing","2013","2013",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","HARASS_WORK","mobbing","2014","2014",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","HARASS_WORK","mobbing","2017","2017",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","HARASS_WORK","mobbing","2018","2018",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2013","2013",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2014","2014",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2015","2015",5,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2016","2016",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2017","2017",4,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2018","2018",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2019","2019",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2020","2020",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2021","2021",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2022","2022",8,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2013","2013",309,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2014","2014",365,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2015","2015",278,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2016","2016",249,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2017","2017",295,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2018","2018",382,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2019","2019",381,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2020","2020",429,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2021","2021",319,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",488,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2013","2013",1225,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2014","2014",966,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2015","2015",740,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2016","2016",827,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2017","2017",697,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2018","2018",827,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2019","2019",698,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2020","2020",1402,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2021","2021",1321,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",978,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2013","2013",100,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2014","2014",111,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2015","2015",53,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2016","2016",79,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2017","2017",84,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2018","2018",102,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2019","2019",112,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2020","2020",211,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2021","2021",293,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",201,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2013","2013",1027,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2014","2014",746,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2015","2015",670,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2016","2016",707,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2017","2017",651,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2018","2018",826,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2019","2019",747,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2020","2020",1150,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2021","2021",1072,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",861,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2013","2013",54,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2014","2014",54,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2015","2015",32,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2016","2016",30,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2017","2017",34,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2018","2018",27,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2019","2019",31,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2020","2020",43,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2021","2021",28,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",23,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2013","2013",5101,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2014","2014",4668,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2015","2015",3906,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2016","2016",3733,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2017","2017",3261,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2018","2018",4289,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2019","2019",3974,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2020","2020",5335,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2021","2021",5266,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",4854,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2013","2013",82,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2014","2014",86,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2015","2015",56,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2016","2016",76,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2017","2017",63,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2018","2018",79,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2019","2019",64,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2020","2020",98,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2021","2021",147,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",129,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2013","2013",20,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2014","2014",5,,
