"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","GENERE","Orientamento sessuale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2013","2013",3,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2014","2014",12,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2015","2015",1,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2017","2017",2,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2019","2019",4,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2020","2020",2,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2021","2021",3,,
"ITG","Isole","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2022","2022",4,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2013","2013",42,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2014","2014",7,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2015","2015",3,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2016","2016",3,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2017","2017",7,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2019","2019",2,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2020","2020",11,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2021","2021",4,,
"ITG","Isole","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2022","2022",5,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2013","2013",46,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2014","2014",20,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2015","2015",4,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2016","2016",3,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2017","2017",9,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2019","2019",6,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2020","2020",13,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2021","2021",7,,
"ITG","Isole","USERS","utenti del 1522","T","totale","TRANS","transessuale","2022","2022",9,,
"ITG","Isole","USERS","utenti del 1522","NRP","non indicato","TRANS","transessuale","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","NRP","non indicato","TRANS","transessuale","2014","2014",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2013","2013",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2014","2014",11,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2015","2015",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2017","2017",2,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2018","2018",1,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2019","2019",2,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2020","2020",2,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2021","2021",2,,
"ITG1","Sicilia","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2022","2022",4,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2013","2013",33,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2014","2014",6,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2015","2015",3,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2016","2016",3,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2017","2017",6,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2019","2019",2,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2020","2020",9,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2021","2021",2,,
"ITG1","Sicilia","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2022","2022",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2013","2013",35,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2014","2014",18,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2015","2015",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2016","2016",3,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2017","2017",8,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2018","2018",1,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2019","2019",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2020","2020",11,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2021","2021",4,,
"ITG1","Sicilia","USERS","utenti del 1522","T","totale","TRANS","transessuale","2022","2022",8,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","TRANS","transessuale","2013","2013",1,,
"ITG1","Sicilia","USERS","utenti del 1522","NRP","non indicato","TRANS","transessuale","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2013","2013",2,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2021","2021",1,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2013","2013",9,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2017","2017",1,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2021","2021",2,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2022","2022",1,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2013","2013",11,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2014","2014",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2017","2017",1,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2021","2021",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","TRANS","transessuale","2022","2022",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2013","2013",11,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2014","2014",10,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2015","2015",5,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2016","2016",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2017","2017",8,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2018","2018",6,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2020","2020",14,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2021","2021",13,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","TRANS","transessuale","2022","2022",6,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2013","2013",37,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2014","2014",12,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2015","2015",4,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2016","2016",1,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2017","2017",7,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2018","2018",6,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2020","2020",43,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2021","2021",24,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","TRANS","transessuale","2022","2022",21,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2013","2013",52,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2014","2014",22,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2015","2015",9,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2016","2016",2,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2017","2017",15,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2018","2018",12,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2019","2019",4,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2020","2020",57,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2021","2021",37,,
"ITNI","Non indicato","USERS","utenti del 1522","T","totale","TRANS","transessuale","2022","2022",27,,
"ITNI","Non indicato","USERS","utenti del 1522","NRP","non indicato","TRANS","transessuale","2013","2013",4,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",3106,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",2711,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",2166,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",1648,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",2057,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",2516,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",2290,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",3275,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",3901,,
"IT","Italia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",3755,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",28074,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",22084,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",17452,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",15887,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",15441,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",20629,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",18903,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",28021,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",31821,,
"IT","Italia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",28445,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",31713,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",24889,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",19619,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",17535,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",17498,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",23145,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",21195,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",31305,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",35733,,
"IT","Italia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",32215,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",533,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",94,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2015","2015",1,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2019","2019",2,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2020","2020",9,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2021","2021",11,,
"IT","Italia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2022","2022",15,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",543,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",560,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",431,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",406,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",456,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",479,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",484,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",621,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",556,,
"ITC","Nord-ovest","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",609,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",6176,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",5340,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",4359,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",4188,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",3756,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",4789,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",4519,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",5935,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",5787,,
"ITC","Nord-ovest","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",5446,,
