"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2015","2015",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2016","2016",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2021","2021",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2022","2022",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2014","2014",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2019","2019",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2021","2021",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2014","2014",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2018","2018",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2019","2019",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2020","2020",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2021","2021",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2022","2022",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2013","2013",10,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2014","2014",8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2015","2015",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2016","2016",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2017","2017",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2018","2018",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2021","2021",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2022","2022",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2013","2013",10,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2014","2014",8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2015","2015",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2016","2016",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2017","2017",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2018","2018",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2020","2020",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2021","2021",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2022","2022",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2013","2013",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2013","2013",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2018","2018",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","NRP","non indicato","IT","Italia","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2013","2013",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2014","2014",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2016","2016",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2013","2013",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2014","2014",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2015","2015",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2016","2016",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2013","2013",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2015","2015",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2016","2016",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2018","2018",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2019","2019",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2021","2021",4,,
