"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","ISO","Nazionalità","TRASMISSIONE","Modalità di conoscenza del 1522","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2017","2017",159,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2018","2018",214,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2019","2019",247,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2020","2020",195,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2021","2021",260,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2022","2022",238,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2013","2013",248,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2014","2014",122,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2015","2015",58,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2016","2016",74,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2017","2017",61,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2018","2018",37,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2019","2019",50,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2020","2020",5,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2021","2021",2,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2022","2022",1,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2013","2013",25,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2014","2014",14,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2015","2015",5,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2016","2016",13,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2017","2017",14,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2018","2018",23,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2019","2019",37,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2020","2020",54,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2021","2021",109,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","OTHER","altro","2022","2022",122,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2013","2013",24,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2014","2014",31,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2015","2015",49,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2016","2016",37,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2017","2017",67,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2018","2018",120,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2019","2019",81,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2020","2020",67,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2021","2021",193,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2022","2022",295,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2021","2021",28,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2022","2022",39,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",26,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",88,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2021","2021",10,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2022","2022",18,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2013","2013",4,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2014","2014",2,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2015","2015",2,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2016","2016",6,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2017","2017",9,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2018","2018",11,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2019","2019",2,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2020","2020",9,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2021","2021",85,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2022","2022",75,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2013","2013",1596,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2014","2014",2000,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2015","2015",1802,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2016","2016",1598,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2017","2017",1681,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2018","2018",2048,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2019","2019",1771,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2020","2020",3078,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2021","2021",3393,,
"ITE","Centro","USERS","utenti del 1522","IT","Italia","UNAV","non disponibile","2022","2022",2210,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2013","2013",1322,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2014","2014",1012,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2015","2015",826,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2016","2016",662,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2017","2017",840,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2018","2018",1177,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2019","2019",1185,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2020","2020",1435,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2021","2021",1438,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TOTAL","totale","2022","2022",1316,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2013","2013",5,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2014","2014",11,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2015","2015",4,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2016","2016",2,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2017","2017",7,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2018","2018",13,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2019","2019",4,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2020","2020",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2021","2021",9,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","BROCHURE","manifesti e locandine","2022","2022",19,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2014","2014",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2015","2015",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2016","2016",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2017","2017",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2019","2019",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RADIO","radio","2021","2021",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2013","2013",558,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2014","2014",322,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2015","2015",278,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2016","2016",136,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2017","2017",121,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2018","2018",261,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2019","2019",169,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2020","2020",242,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2021","2021",136,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","TV","TV","2022","2022",127,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2013","2013",31,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2014","2014",12,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2015","2015",7,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2016","2016",5,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2017","2017",19,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2018","2018",7,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2019","2019",25,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2020","2020",16,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2021","2021",20,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PRESS","stampa","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2013","2013",104,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2014","2014",100,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2015","2015",81,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2016","2016",102,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2017","2017",137,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2018","2018",192,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2019","2019",337,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2020","2020",275,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2021","2021",228,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","INTERNET","internet","2022","2022",336,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2013","2013",40,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2014","2014",47,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2015","2015",17,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2016","2016",26,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2017","2017",42,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2018","2018",59,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2019","2019",68,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2020","2020",34,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2021","2021",70,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","RELATIVE","parente / amico / conoscente","2022","2022",87,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2013","2013",68,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2014","2014",56,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2015","2015",33,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2016","2016",35,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2017","2017",41,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2018","2018",56,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2019","2019",54,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2020","2020",47,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2021","2021",51,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PUB_SERV","servizio pubblico","2022","2022",59,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2013","2013",88,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2014","2014",45,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2015","2015",25,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2016","2016",34,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2017","2017",15,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2018","2018",14,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2019","2019",18,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","PHONE_BOOK","elenco telefonico","2020","2020",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2013","2013",8,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2014","2014",2,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2015","2015",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2016","2016",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2017","2017",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2018","2018",10,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2019","2019",11,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2020","2020",13,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2021","2021",26,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","OTHER","altro","2022","2022",31,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2013","2013",8,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2014","2014",4,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2015","2015",8,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2016","2016",10,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2017","2017",16,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2018","2018",38,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2019","2019",21,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2020","2020",18,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2021","2021",55,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NRP","non risponde","2022","2022",72,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2021","2021",6,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","SOCIALMEDIA","social media","2022","2022",10,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",6,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",20,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2021","2021",2,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","CHAT","chat di amici e conoscenti","2022","2022",4,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2013","2013",2,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2016","2016",3,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2017","2017",1,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2018","2018",4,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2020","2020",2,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2021","2021",24,,
"ITE1","Toscana","USERS","utenti del 1522","IT","Italia","NOKNOW","non sa/non ricorda","2022","2022",19,,
