"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","STEREOTIPI","Stereotipi sui ruoli di genere, comportamenti nella coppia","OPINIONI_A","Grado di accordo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",29.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",27.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",20.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",8.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",4.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",1.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",0.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",2.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",1.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",0.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","SOMAGR","abbastanza d'accordo","2018","2018",3.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","SOMAGR","abbastanza d'accordo","2018","2018",6.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","SOMAGR","abbastanza d'accordo","2018","2018",6.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","SOMAGR","abbastanza d'accordo","2018","2018",1.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","SOMAGR","abbastanza d'accordo","2018","2018",10.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","SOMAGR","abbastanza d'accordo","2018","2018",17.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","SOMAGR","abbastanza d'accordo","2018","2018",13.6,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","WSVADRE","se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile","SOMAGR","abbastanza d'accordo","2018","2018",5.2,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","OACVIF","spesso le accuse di violenza sessuale sono false","SOMAGR","abbastanza d'accordo","2018","2018",5.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","OACVIF","spesso le accuse di violenza sessuale sono false","SOMAGR","abbastanza d'accordo","2018","2018",9.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","OACVIF","spesso le accuse di violenza sessuale sono false","SOMAGR","abbastanza d'accordo","2018","2018",9.1,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","F","femmine","CLF_ML","laurea o diploma universitario","OACVIF","spesso le accuse di violenza sessuale sono false","SOMAGR","abbastanza d'accordo","2018","2018",4.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","SOMAGR","abbastanza d'accordo","2018","2018",15.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","SOMAGR","abbastanza d'accordo","2018","2018",26.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","SOMAGR","abbastanza d'accordo","2018","2018",20.3,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","CLF_ML","laurea o diploma universitario","WPROVSEX","le donne possono provocare la violenza sessuale con il loro modo di vestire","SOMAGR","abbastanza d'accordo","2018","2018",8.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",26.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",26.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",27.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","CLF_ML","laurea o diploma universitario","WABLAVO","le donne che non vogliono un rapporto sessuale riescono ad evitarlo","SOMAGR","abbastanza d'accordo","2018","2018",23.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",2.9,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",8.4,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",4.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","CLF_ML","laurea o diploma universitario","SEWNRAP","le donne serie non vengono violentate","SOMAGR","abbastanza d'accordo","2018","2018",2.7,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",0.8,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",2.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",1.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","CLF_ML","laurea o diploma universitario","HUSFNVIO","se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza","SOMAGR","abbastanza d'accordo","2018","2018",0.5,,
"IT","Italia","P18_74_AGVIOL","persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %)","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WOFSREM","di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì","SOMAGR","abbastanza d'accordo","2018","2018",4.8,,
