"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","DISCOM","fastidio","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","DISCOM","fastidio","2022","2022",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2013","2013",919,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2014","2014",462,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2015","2015",365,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2016","2016",526,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2017","2017",667,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2018","2018",763,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2019","2019",422,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2020","2020",1268,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2021","2021",1147,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","SER_INTIM","grave soggezione","2022","2022",1438,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2013","2013",100,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2014","2014",69,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2015","2015",45,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2016","2016",76,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2017","2017",93,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2018","2018",86,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2019","2019",87,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2020","2020",155,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2021","2021",160,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2022","2022",206,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2013","2013",923,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2014","2014",603,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2015","2015",576,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2016","2016",823,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2017","2017",847,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2018","2018",1327,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2019","2019",913,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2020","2020",1028,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2021","2021",957,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2022","2022",1093,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2013","2013",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2014","2014",44,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2015","2015",40,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2016","2016",51,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2017","2017",44,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2018","2018",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2019","2019",22,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2020","2020",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2021","2021",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2022","2022",35,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2013","2013",2145,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2014","2014",1252,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2015","2015",1082,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2016","2016",1554,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2017","2017",1742,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2018","2018",2283,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2019","2019",1488,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2020","2020",2556,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2021","2021",2396,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","SER_INTIM","grave soggezione","2022","2022",2965,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2013","2013",48,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2014","2014",59,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2015","2015",42,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2016","2016",61,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2017","2017",75,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2018","2018",74,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2019","2019",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2020","2020",59,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2021","2021",81,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","THREATS","minacce","SER_INTIM","grave soggezione","2022","2022",156,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2013","2013",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2014","2014",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2015","2015",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2016","2016",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2017","2017",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2018","2018",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2020","2020",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2021","2021",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2013","2013",46,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2015","2015",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2017","2017",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non risponde","SER_INTIM","grave soggezione","2022","2022",24,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",330,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",156,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",137,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",135,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",124,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",128,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",124,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",250,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",615,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",329,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",26,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",18,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",41,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",28,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",65,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",188,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",172,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",391,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",275,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",268,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",236,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",218,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",232,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",173,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",414,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",829,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",562,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",15,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",21,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",16,,
