"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","CONDIZIONE_DICH4","Stato occupazionale","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2013","2013",395,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2014","2014",117,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2015","2015",84,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2016","2016",108,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2017","2017",102,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2018","2018",106,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2019","2019",99,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2020","2020",94,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2021","2021",101,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2022","2022",126,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","EMPD","occupato","WITHDR_COMP","ritira la denuncia","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2013","2013",50,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2014","2014",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2015","2015",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2016","2016",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2017","2017",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2018","2018",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2020","2020",26,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2021","2021",36,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","NRP","non risponde","2022","2022",37,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","EMPD","occupato","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2013","2013",454,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2014","2014",185,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2015","2015",144,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2016","2016",168,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2017","2017",130,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2018","2018",125,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2019","2019",109,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2020","2020",215,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2021","2021",167,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","ALL","tutte le voci","2022","2022",102,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2013","2013",4864,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2014","2014",3439,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2015","2015",2601,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2016","2016",2832,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2017","2017",2867,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2018","2018",3641,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2019","2019",3235,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2020","2020",4752,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2021","2021",4649,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","ALL","tutte le voci","2022","2022",4150,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","EMPD","occupato","ALL","tutte le voci","2013","2013",26,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","EMPD","occupato","ALL","tutte le voci","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2013","2013",21,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2014","2014",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2015","2015",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2017","2017",18,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2018","2018",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2020","2020",50,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2021","2021",30,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","EMPD","occupato","UNAV","non disponibile","2022","2022",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2013","2013",148,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2014","2014",96,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2015","2015",81,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2016","2016",84,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2017","2017",129,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2018","2018",184,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2019","2019",117,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2020","2020",833,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2021","2021",521,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","EMPD","occupato","UNAV","non disponibile","2022","2022",162,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2013","2013",170,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2014","2014",102,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2015","2015",91,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2016","2016",89,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2017","2017",147,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2018","2018",197,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2019","2019",122,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2020","2020",883,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2021","2021",551,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","EMPD","occupato","UNAV","non disponibile","2022","2022",166,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","EMPD","occupato","UNAV","non disponibile","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2013","2013",78,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2014","2014",44,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2015","2015",41,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2016","2016",21,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2017","2017",36,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2018","2018",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2019","2019",26,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2020","2020",38,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2021","2021",39,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2022","2022",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2013","2013",1217,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2014","2014",895,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2015","2015",741,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2016","2016",732,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2017","2017",631,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2018","2018",718,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2019","2019",616,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2020","2020",1001,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2021","2021",1115,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2022","2022",768,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","RET","ritirato-a dal lavoro","NOREPORT","non denuncia","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2013","2013",24,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2016","2016",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2018","2018",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2021","2021",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","REPORT","denuncia","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2013","2013",305,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2014","2014",167,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2015","2015",116,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2016","2016",158,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2017","2017",138,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2018","2018",143,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2019","2019",138,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2020","2020",212,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2021","2021",237,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","REPORT","denuncia","2022","2022",120,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","RET","ritirato-a dal lavoro","REPORT","denuncia","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",189,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2014","2014",40,,
