"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2013","2013",6,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2014","2014",1,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2015","2015",2,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2016","2016",1,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2017","2017",8,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2018","2018",3,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2019","2019",2,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2020","2020",4,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2021","2021",8,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","M","maschi","Y25-34","25-34 anni","2022","2022",5,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2013","2013",59,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2014","2014",18,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2015","2015",52,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2016","2016",53,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2017","2017",105,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2018","2018",90,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2019","2019",62,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2020","2020",198,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2021","2021",182,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","F","femmine","Y25-34","25-34 anni","2022","2022",84,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2013","2013",66,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2014","2014",19,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2015","2015",54,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2016","2016",54,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2017","2017",113,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2018","2018",93,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2019","2019",64,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2020","2020",202,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2021","2021",190,,
"ITNI","Non indicato","VICTIMS","vittime di violenza","T","totale","Y25-34","25-34 anni","2022","2022",89,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",317,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2014","2014",101,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2015","2015",60,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2016","2016",76,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2017","2017",66,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2018","2018",51,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2019","2019",49,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2020","2020",82,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2021","2021",54,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2022","2022",41,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2013","2013",3763,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2014","2014",2655,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2015","2015",2034,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2016","2016",2065,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2017","2017",1972,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2018","2018",2236,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2019","2019",2178,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2020","2020",2758,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2021","2021",2425,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2022","2022",2381,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2013","2013",4110,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2014","2014",2756,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2015","2015",2094,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2016","2016",2141,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2017","2017",2038,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2018","2018",2287,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2019","2019",2227,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2020","2020",2840,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2021","2021",2479,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2022","2022",2422,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",71,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2014","2014",28,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2015","2015",14,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2016","2016",19,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2017","2017",16,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2018","2018",10,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2019","2019",17,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2020","2020",19,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2021","2021",10,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2022","2022",12,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2013","2013",916,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2014","2014",705,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2015","2015",557,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2016","2016",620,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2017","2017",558,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2018","2018",613,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2019","2019",581,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2020","2020",680,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2021","2021",606,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2022","2022",627,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2013","2013",993,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2014","2014",733,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2015","2015",571,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2016","2016",639,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2017","2017",574,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2018","2018",623,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2019","2019",598,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2020","2020",699,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2021","2021",616,,
"ITC","Nord-ovest","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2022","2022",639,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",22,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2014","2014",9,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2015","2015",3,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2016","2016",6,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2017","2017",3,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2018","2018",2,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2019","2019",6,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2020","2020",4,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2021","2021",3,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2013","2013",241,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2014","2014",207,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2015","2015",169,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2016","2016",187,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2017","2017",165,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2018","2018",177,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2019","2019",153,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2020","2020",171,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2021","2021",157,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2022","2022",146,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2013","2013",263,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2014","2014",216,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2015","2015",172,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2016","2016",193,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2017","2017",168,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2018","2018",179,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2019","2019",159,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2020","2020",175,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2021","2021",160,,
"ITC1","Piemonte","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2022","2022",146,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2013","2013",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2015","2015",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2016","2016",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2017","2017",7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2019","2019",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2021","2021",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2013","2013",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2015","2015",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2016","2016",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2017","2017",7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2019","2019",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2021","2021",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2022","2022",1,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",7,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2016","2016",1,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2018","2018",2,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2019","2019",1,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2020","2020",5,,
"ITC3","Liguria","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2022","2022",1,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2013","2013",84,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2014","2014",72,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2015","2015",39,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2016","2016",53,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2017","2017",41,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2018","2018",44,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2019","2019",41,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2020","2020",56,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2021","2021",44,,
"ITC3","Liguria","VICTIMS","vittime di violenza","F","femmine","Y35-44","35-44 anni","2022","2022",49,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2013","2013",93,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2014","2014",72,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2015","2015",39,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2016","2016",54,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2017","2017",41,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2018","2018",46,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2019","2019",42,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2020","2020",61,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2021","2021",44,,
"ITC3","Liguria","VICTIMS","vittime di violenza","T","totale","Y35-44","35-44 anni","2022","2022",50,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2013","2013",41,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2014","2014",18,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2015","2015",11,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2016","2016",12,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2017","2017",13,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2018","2018",6,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2019","2019",10,,
"ITC4","Lombardia","VICTIMS","vittime di violenza","M","maschi","Y35-44","35-44 anni","2020","2020",10,,
