"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JUDGED","timore del giudizio dei propri familiari","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_JUDGED","timore del giudizio dei propri familiari","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","WITHDR_JUDGED","timore del giudizio dei propri familiari","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2021","2021",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","NRP","non risponde","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2013","2013",176,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2014","2014",84,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2015","2015",47,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2016","2016",39,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2017","2017",45,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2018","2018",35,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2019","2019",27,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2020","2020",121,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2021","2021",221,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","totale","NRP","non risponde","2022","2022",206,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2013","2013",196,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2014","2014",89,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2015","2015",48,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2016","2016",41,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2017","2017",47,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2018","2018",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2019","2019",29,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2020","2020",125,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2021","2021",226,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","totale","NRP","non risponde","2022","2022",208,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2013","2013",64,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2014","2014",25,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2015","2015",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2021","2021",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","NRP","non risponde","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2013","2013",18,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NP","licenza di scuola elementare, nessun titolo di studio","NRP","non risponde","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2013","2013",42,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2016","2016",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2017","2017",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2021","2021",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","LSE","licenza di scuola media inferiore o di avviamento professionale","NRP","non risponde","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2013","2013",31,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2014","2014",17,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2016","2016",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2017","2017",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2021","2021",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","CLF_ML","laurea o diploma universitario","NRP","non risponde","2022","2022",13,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2015","2015",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2017","2017",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2020","2020",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2021","2021",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","NRP","non indicato","NRP","non risponde","2022","2022",67,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","totale","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2013","2013",1140,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2014","2014",429,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2015","2015",311,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2016","2016",295,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2017","2017",286,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2018","2018",261,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2019","2019",218,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2020","2020",571,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2021","2021",540,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","totale","ALL","tutte le voci","2022","2022",262,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","ALL","tutte le voci","2013","2013",384,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","ALL","tutte le voci","2014","2014",125,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","ALL","tutte le voci","2015","2015",81,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","ALL","tutte le voci","2016","2016",76,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","ALL","tutte le voci","2017","2017",48,,
